student_id,year,semester,prev_sem_grade,high_school_marks,entrance_exam_score,parent_edu,study_hours,internet_access,sleep_hours,extra_curricular,attendance,assignment_score,quiz_score,mid_sem_marks,lab_performance,backlogs,pass_fail,final_grade
964,1,2,4.76,82.41466090593943,42.40836328992461,0,2,1,6,1,73.70989545837656,3,62.0113015755634,1.5,99.10633490283689,9,0,3.95
965,1,2,6.28,72.79565580983467,45.296691578104564,1,4,1,9,0,83.71826368930041,3,81.29619716831267,23.0,75.72278578746304,6,1,6.1
966,1,2,5.19,99.75138575068974,93.83779531199768,1,2,1,7,1,83.63302271670008,6,42.70526530918942,23.0,64.0308798586982,0,0,4.56
967,3,6,6.36,41.26483962571222,91.51897473415785,1,5,1,9,0,97.12212326561504,3,65.80347850292898,10.5,54.40588686283966,7,0,4.87
968,1,1,,95.16577603350446,61.2128933538073,0,5,1,4,0,66.86894534449982,9,50.02156752452864,7.5,54.63816222270157,15,1,6.33
969,2,4,7.66,83.17009930286595,66.52622477246673,1,4,1,9,1,90.86581851127441,5,96.30657714252698,22.0,49.05543991927378,15,1,6.74
970,2,3,5.98,93.10464969152689,86.80634808596383,1,5,0,8,0,89.2518115508395,8,95.82870961751729,30.0,94.53333948101039,2,1,7.75
971,2,3,6.74,59.353554197996104,65.46603333145474,1,5,1,7,0,66.99008046349971,9,48.3244448083675,15.5,79.25453783530612,2,1,5.42
972,4,7,5.31,48.73406551915007,89.86833786612296,0,6,1,9,0,93.42554429188036,2,64.11108042573619,16.5,57.537651766393154,11,0,4.34
973,3,5,6.69,60.9218737216982,64.0089732343507,1,8,1,7,1,92.80556423753202,8,44.835503161402286,10.0,93.52824902632001,13,1,5.78
974,1,1,,97.8810922540429,89.93247628126343,0,6,1,10,0,80.80364819692606,10,94.93117363064381,30.0,91.04572690613793,0,1,8.81
975,1,1,,72.65523456105177,97.38988748662591,1,2,0,10,1,88.37760070234664,9,51.48193177392439,20.5,44.141141755320675,10,1,7.42
976,1,1,,93.20358298869935,50.16800253330637,1,6,1,9,0,66.14079544678567,4,88.26003874902503,18.0,43.6870554959641,11,1,5.46
977,2,4,7.28,89.4643005983621,99.42592454857092,1,6,0,10,1,92.20720699579748,8,81.48045304069794,26.0,82.86373900162147,0,1,7.85
978,1,1,,62.34197789371616,62.294386510972004,1,6,1,6,1,85.75210525643507,8,74.37744717304284,25.5,52.67580208377797,6,0,3.44
979,2,4,7.79,51.70181390734926,46.85938684714751,0,8,1,8,1,86.60978201735503,9,76.49207250314163,21.0,93.24624048569578,1,1,7.81
980,2,4,7.37,84.41828744535891,86.20182812209099,0,4,1,7,0,64.80387449785819,5,60.060084192624046,22.0,86.70690275101808,10,1,5.26
981,1,1,,99.38025927006,95.46836421810725,1,4,0,9,0,91.9663181780513,8,83.28416445720957,25.5,84.0344827803441,1,1,9.3
982,3,5,6.85,54.601149642015926,42.40699469731093,1,3,1,8,0,63.99452845847267,8,59.429751707318985,30.0,54.90954113503946,2,1,5.9
983,1,2,7.19,99.12624306217961,60.427041732616345,0,4,0,10,0,89.82216748645561,9,69.73070534693562,3.0,78.20728137473785,14,1,6.21
984,1,2,4.88,58.718292545945246,94.35731258496295,1,5,1,4,0,62.549785303822574,4,98.1464586712058,14.0,92.29138437506248,9,1,5.88
985,3,6,5.07,75.10599391269918,52.892270430948074,0,2,1,8,0,90.31244137735982,2,66.81651006653443,1.0,59.003747414392464,14,0,3.88
986,2,4,7.13,93.34577456297437,99.6016513032846,0,2,1,4,1,95.33969616343501,2,51.362910217238166,22.0,71.52979441130233,11,0,4.97
987,2,3,7.39,81.73357122301661,97.24503256604974,1,8,1,10,0,85.97083284893796,8,80.51772457561368,27.5,97.80755097536405,2,1,7.87
988,2,3,8.17,63.43094186106364,71.44434679040226,0,5,1,7,0,91.13167939202276,1,40.493765926151575,20.0,86.23790603239246,1,1,5.09
989,1,1,,94.88895854589884,98.40275174650704,1,6,0,9,0,76.70084837250288,5,65.00427912506701,27.0,93.49056749726876,6,1,9.51
990,3,6,7.74,85.243278208176,84.25701541919827,1,4,1,9,0,95.95427213598568,10,85.9261860894351,26.5,85.56147701293932,0,1,8.47
991,3,5,6.75,44.83099351549071,73.70787115972828,1,4,1,8,0,87.4500947865449,10,46.90491581571448,0.5,81.45604887889631,11,1,5.53
992,2,4,9.68,80.27208790901336,88.23796595219873,1,7,1,7,1,85.78281024610617,10,83.44350808787244,28.0,82.28025187719092,2,1,8.5
993,1,1,,44.40304099912051,64.31354697576003,1,2,1,4,1,67.74934635452568,7,60.99435917754244,27.5,76.97247147821551,7,0,2.22
994,2,4,4.94,42.395931355936554,90.11303563652613,0,8,1,5,0,96.58968544526056,7,81.19780930180899,7.5,58.24153219098781,3,1,5.51
995,1,1,,84.19477987877131,86.56617420715824,1,7,1,9,1,96.7795834126151,8,92.19175903316297,26.0,94.02960628884979,1,1,7.85
996,1,1,,92.20287979638351,84.7759636799323,1,7,1,10,0,86.3960807342437,6,44.79731984261381,13.0,48.51247437892653,10,1,7.83
997,4,8,6.1,53.14230169852351,44.31396511944976,1,4,1,4,0,73.97486472784199,1,48.581593219966734,22.5,79.93481614312455,11,0,4.38
998,1,2,7.58,82.94042661132036,63.44215304128656,1,3,1,9,0,80.41837533969994,9,94.50417920309131,11.0,82.5111481158651,12,1,7.59
999,4,8,8.76,95.32159998236443,88.90589544750421,1,8,1,10,0,91.15728261780745,9,81.42162505239013,25.0,97.14312630984577,0,1,8.17
1000,2,4,5.51,60.76014477833658,67.07232449274379,1,8,1,4,1,63.44279804528315,1,51.93236703366311,23.5,81.22459546192013,2,0,3.91
1001,1,2,5.22,84.9135391402406,94.13321719242245,1,6,1,4,0,98.8893546302371,9,59.07653075925242,13.0,71.37185690650492,14,1,5.8
1002,2,3,5.65,42.98603179531453,71.4466924736173,1,7,1,10,0,63.67276836186424,6,53.80714406585801,11.5,87.04957914131897,3,0,4.75
1003,3,6,8.17,41.970125745032654,68.10457270146152,0,2,1,6,1,88.86734636791128,3,57.450300219073014,27.0,57.06599061534114,9,1,5.38
1004,3,5,5.58,93.11696974581403,61.69541598521858,1,2,1,9,1,79.71206623734582,5,83.66442544230921,18.5,80.64798912715793,7,1,5.71
1005,3,5,8.06,98.64900842161286,92.61216943301218,1,6,1,6,1,95.19757460598936,7,81.90026281374263,30.0,94.49055452907399,2,1,8.08
1006,2,3,5.36,96.04932062758039,85.42999752475117,0,2,1,9,0,70.43721264045175,4,61.13400407089506,23.0,63.55247206512605,5,0,4.64
1007,2,3,8.56,82.06870333297525,84.62302735125354,1,4,0,9,1,87.90220711323897,8,92.23458580962996,26.0,99.77933035506612,0,1,8.28
1008,3,5,6.23,63.65022727501037,50.20641292072456,1,2,1,9,1,81.02005817261237,3,42.93045716213701,17.5,61.3653828757875,15,0,4.04
1009,1,2,4.49,69.69469628659962,68.28208934208944,1,5,1,5,1,64.82936618918485,2,42.65768064440555,11.5,45.06947016369427,8,0,2.65
1010,2,4,4.55,97.37555188164288,66.02367297375866,0,5,1,5,0,94.07349479407551,6,69.91404926123266,8.0,58.20846277144054,12,1,5.1
1011,1,1,,95.71253608575995,98.8382108970296,1,5,1,10,0,99.83075045504741,9,97.99649096939041,25.5,81.98874276219814,0,1,9.54
1012,4,7,3.0,92.61932985843913,52.520057470695505,0,5,1,6,0,76.7035027516825,6,66.68610694533754,0.0,60.35824944912649,3,0,3.88
1013,4,8,4.75,69.76179365521266,60.86438693775554,1,8,1,5,0,75.07265698059209,4,64.39867960799927,9.5,47.6723729950558,2,0,3.77
1014,1,2,7.19,63.99152170823293,61.648409574745074,1,8,1,10,1,83.76322481201754,9,40.60946760828631,2.5,66.37209183155255,10,0,4.92
1015,3,5,7.99,89.58155261050024,67.12834330734685,1,6,1,5,0,87.54674722383078,7,83.96268295069147,2.0,86.6785282317201,5,1,6.94
1016,4,8,7.03,71.42165993468129,98.94684142282448,1,8,0,4,1,94.74305649616514,10,49.84510871919001,14.0,44.04658318603015,1,1,6.03
1017,1,2,6.83,43.59875633149099,69.27745838744492,1,7,0,9,1,74.91564013378257,1,81.90961899482507,2.5,73.78647552813182,8,0,4.9
1018,2,4,5.81,86.44370241676697,49.06971749129359,1,3,1,7,1,90.59309096194175,3,60.910375608226936,24.5,42.62965503414493,5,0,4.84
1019,4,7,7.16,76.69189567688643,54.367886772068005,1,2,1,9,1,69.603228171275,0,42.69931134249953,26.0,93.07655015311393,2,0,4.14
1020,1,2,6.43,92.04424679347406,59.62597992400475,0,6,1,9,1,87.21791944009827,5,59.67404264813102,16.0,95.28295876490725,1,1,5.7
1021,2,3,8.71,59.74376901405457,75.89163271107361,1,3,1,7,0,78.6698088127568,5,79.57362020679568,22.0,69.54147061594078,8,1,6.79
1022,1,1,,51.013774487194524,57.093318334183664,1,7,1,8,1,86.46722218191124,2,86.10031927243199,18.5,86.15386981482581,9,0,2.59
1023,4,7,7.92,88.33263700238822,87.07275726280221,1,5,1,9,0,87.5961527137352,7,92.7108820282087,26.5,91.8582187054816,2,1,8.0
1024,4,7,8.01,71.49263308033494,75.97840864413797,1,6,1,5,0,71.77357321345367,4,82.66364693858756,14.0,60.43977267949796,5,1,5.99
1025,4,7,7.31,74.00004722500987,79.25009871951593,1,3,1,4,1,79.43960592786185,0,54.154847388794295,21.5,54.70844785960683,8,0,4.39
1026,2,4,8.59,86.1549903321564,82.52852454310056,1,8,1,9,0,97.90205429446345,9,99.30496358282072,29.5,95.1719163288963,2,1,9.36
1027,3,5,2.98,85.64845248586462,91.04682295784093,1,3,1,6,0,86.99408180417997,7,53.61462983093736,15.5,65.7988130590577,11,0,4.56
1028,3,5,7.39,55.420373933345935,64.42551736948118,1,3,0,6,1,84.46629159198667,9,50.20594480881108,12.0,95.21430749101947,13,1,6.15
1029,1,1,,69.91415301781332,71.99961056517618,0,8,0,6,0,88.79460897090686,8,54.98870460125721,13.5,98.5415167887198,8,0,4.86
1030,3,6,5.81,79.56941026525911,42.49619400131928,1,3,1,7,1,89.16446710066526,2,98.32331065228078,14.0,52.62356023735139,1,1,5.48
1031,1,2,5.33,83.28862496404102,43.718260418764615,1,6,1,4,1,71.78976275292007,8,43.89721725676838,25.0,73.66379830330453,3,0,4.74
1032,2,4,6.81,89.36577135345736,96.55342271138389,1,5,1,9,1,84.65475258293992,10,95.46890590102679,26.0,90.73868482087143,1,1,8.45
1033,1,2,5.99,67.07291879670377,48.94538492609487,1,8,1,5,1,80.36527467171646,6,46.317190192380544,23.0,92.08593170111747,2,1,5.23
1034,1,2,6.05,99.10203070035757,93.35712772445581,0,7,0,7,0,65.91346659256918,7,86.3974866811013,28.0,81.45909758989535,6,1,6.79
1035,1,2,4.05,86.27881799350084,64.69069617395263,1,7,1,10,1,78.98962562321766,5,56.621442949487914,15.5,76.44265038909464,10,0,4.45
1036,2,4,3.79,51.03074361335787,96.48467088511006,1,5,1,10,0,87.72181061177892,4,83.5973889124235,22.5,80.7414923146422,3,1,5.7
1037,1,1,,90.64702253034278,97.0471092077497,1,7,1,8,0,80.1482032875564,8,80.98001197663709,26.5,87.78915039211982,0,1,8.87
1038,3,5,6.73,60.52570034556555,60.117299024768236,1,5,1,6,0,64.44589819482898,7,60.07572482141053,3.0,97.61748964323849,9,1,5.07
1039,1,2,7.31,99.13242884044234,71.30998290969099,1,5,1,9,0,98.48614876256732,1,67.8774689826854,4.5,43.457538376177354,12,0,4.72
1040,1,1,,48.44172543164478,53.18048067968245,1,5,0,4,1,97.11767875164553,6,41.24050406392668,22.5,41.74773914749349,2,0,1.52
1041,2,3,6.29,68.91665676356325,42.54825462930468,1,7,1,8,0,76.7166602939407,0,50.85090077385847,16.5,64.93538417567409,4,0,3.78
1042,3,6,7.73,67.75203912269802,65.13645052480766,0,2,1,6,0,83.60131264256387,6,50.12788777076857,16.0,49.2745568427258,4,0,4.96
1043,1,1,,86.76017591916923,61.2965178693545,1,3,0,6,0,66.21169745774546,5,68.88410273457416,12.5,72.6880193639294,3,1,5.51
1044,2,3,5.87,98.95292569237597,50.846195158054186,1,7,1,8,0,73.24047955081979,3,47.99038069146538,23.5,40.54059422982709,6,0,3.64
1045,3,6,5.92,75.4592010980881,45.38195782049528,1,7,0,7,0,91.71728714154376,2,98.63019892424998,23.5,67.58097848596208,9,1,6.23
1046,2,3,4.62,84.03183903963892,99.68522128371829,1,4,1,6,0,94.2386629815058,8,93.21578845009248,6.0,57.695473803316816,12,1,6.13
1047,1,2,3.66,89.14831826509794,73.34221244321807,1,2,0,4,1,76.21168667655573,5,53.46017678726931,14.5,52.14162079452821,9,0,3.44
1048,1,2,8.78,69.08448144398153,90.10179767601082,0,6,1,10,0,72.44210763906709,5,54.052600047831575,15.5,66.67897226876956,3,1,5.45
1049,3,5,7.7,96.15844508264345,99.35239154788559,1,8,0,7,0,87.2672759326841,0,96.84564947582379,16.0,91.27293770896546,6,1,6.0
1050,1,1,,87.93078455128968,99.81834949589025,1,4,1,9,1,94.35806313599738,7,85.99088466819991,27.5,93.10789368469496,1,1,9.13
1051,3,5,3.91,49.35557513042989,55.212986555914554,0,4,1,6,0,99.3522811263278,6,65.3973345419918,17.5,49.59649899156826,13,0,4.76
1052,2,4,8.12,81.78032249467792,85.43477032968963,1,4,1,9,1,93.94657616092326,8,94.02958743793424,25.5,89.977461172885,1,1,8.42
1053,4,8,5.85,86.07625309708067,91.17546149070698,1,3,1,7,0,69.60659989743922,3,60.64219678258475,30.0,95.90026712897168,5,1,5.37
1054,3,6,5.59,86.7335587061543,77.86394669006177,1,5,1,4,0,62.399383299984976,1,94.14740703565307,3.0,66.35348935837803,4,0,4.45
1055,4,7,5.39,70.83799075135873,82.5222573528188,1,3,0,7,0,70.30420818147586,8,75.34217378860131,27.5,68.23277391188358,12,1,5.91
1056,1,1,,63.450012956033305,90.4785010899821,1,2,1,9,0,69.0661049638684,5,74.03415046206041,14.5,96.48145958609355,10,1,6.32
1057,3,6,8.31,93.5438018795357,93.95609396988817,1,6,1,8,0,81.85668563169025,7,91.08590878687215,28.0,82.71616365967854,2,1,7.63
1058,2,3,7.23,72.15615958774427,93.11373905267035,1,6,1,6,1,77.775503211983,7,46.722833156470266,12.5,84.10248912536112,14,1,5.11
1059,2,3,6.6,55.12088402074315,62.86885920166304,1,3,0,9,1,71.52556493497612,0,87.42651197913163,12.0,57.949684004242584,15,0,4.55
1060,2,4,5.82,86.65855418066135,69.56493376776027,0,4,1,10,1,97.00362270281774,1,74.32681832677511,16.0,91.95349952758389,12,1,5.44
1061,3,6,7.87,97.78428026848381,86.92798639525705,1,8,0,10,1,88.078194974115,8,81.07038350924736,29.5,81.08724970157505,0,1,7.96
1062,4,7,7.41,62.15981012917868,93.32414736319751,1,5,1,5,0,95.06466444154611,1,91.02162744721623,2.5,99.42409408939825,11,1,6.2
1063,3,6,6.7,67.86221921092246,70.96747505214921,1,3,1,8,1,72.26928241496232,3,83.76748962639931,3.5,86.11652919512922,8,1,5.52
1064,2,3,6.11,59.965822920140766,56.60019653074492,1,7,1,4,0,93.25962368348263,6,57.333350798622625,4.0,57.05997895236519,5,0,4.73
1065,2,4,5.95,79.35692265030352,47.19043969247223,1,3,1,4,1,78.18058214256524,6,57.162356247145496,5.0,85.6513536209871,4,1,5.07
1066,3,6,6.52,92.75635847097456,86.75218820590646,1,7,1,10,1,61.294327951742744,0,70.28296171118498,11.5,95.37818589059964,12,0,4.36
1067,1,2,5.3,51.444895822348165,81.64119674947392,1,7,1,6,1,79.47813720558534,7,40.43390812595346,2.5,46.77504347049192,0,0,3.57
1068,1,1,,76.15797527713809,51.07210304419865,1,5,1,5,1,69.07072753144382,3,88.57723989707485,19.5,94.8147020252587,14,0,4.14
1069,1,1,,56.392210363013945,64.53919022403007,0,5,1,8,1,72.29768669111296,7,96.52272882240888,27.5,61.6104653904764,2,0,3.29
1070,1,2,7.23,81.95456411472844,78.32340452902037,1,2,0,10,0,87.37429609441533,9,66.79613940595863,7.5,40.38755832707197,7,1,6.09
1071,1,2,4.39,71.93409086060188,86.10463258684206,0,6,1,10,1,81.1801862611714,8,72.19444745254467,8.0,46.74525822829476,10,0,4.61
1072,1,2,5.38,85.47626437636995,77.07154924373535,0,4,1,5,1,95.54449997853665,6,88.58708563514858,11.5,93.0876357753202,0,1,6.83
1073,1,1,,87.21940500308952,60.055802486752555,1,8,1,6,0,97.43818627984302,2,56.65593788408606,3.0,98.95998808942471,15,1,5.49
1074,1,2,6.92,92.87497169935634,76.89460514811644,1,8,1,10,1,87.63829520361107,2,69.50382883718811,19.5,93.72232080956323,0,1,5.72
1075,4,8,4.3,89.34181082874584,72.77674628741704,1,5,1,10,0,94.54141653498957,4,46.65964320235649,19.5,66.49219791042015,11,0,4.48
1076,2,4,6.74,84.36876489977361,90.84820257356617,1,4,1,9,0,83.90148784049629,9,94.03815484758415,29.5,99.2282020711708,2,1,7.92
1077,1,2,6.09,62.266699826595286,81.84994216222567,1,6,0,6,0,63.170979118777794,6,87.57129880860427,13.0,64.41101315130362,13,1,5.56
1078,2,3,6.64,89.51587583469471,96.72225609855376,1,8,0,8,0,86.65938216781946,7,81.33811276118776,29.5,82.27392138526328,2,1,7.0
1079,1,1,,80.684350739315,81.07266598187944,1,3,1,5,1,73.02865184442878,0,92.94516997435366,26.5,60.45648978281593,1,1,6.78
1080,4,8,6.96,84.3431066698213,99.68499532982581,1,4,1,6,0,93.30185035881217,8,87.49038939220145,29.0,99.96842327178521,1,1,8.14
1081,3,5,7.13,90.50051255628932,87.34029307364167,0,2,1,7,0,93.61439042306714,2,95.33239675534054,25.0,77.55673592657793,12,1,6.78
1082,1,1,,59.81291350960164,72.13789917083392,1,3,0,7,0,71.87529372626605,0,94.01035145269746,4.5,60.3999226375161,15,0,4.36
1083,2,3,5.69,48.226191284459716,72.30855859976236,1,8,1,10,1,76.9909200262592,5,87.45398152290815,24.0,77.45074583017802,12,1,6.07
1084,3,6,7.93,48.753354788997235,73.18227063937607,1,4,1,4,1,64.19821442306319,9,89.80897597013876,14.5,65.748149772997,8,1,7.04
1085,4,7,4.19,78.92331280929434,63.411758034994136,0,8,1,5,0,76.50963759933914,6,57.36240410237528,4.0,42.97291552250556,7,0,3.54
1086,2,3,5.86,69.9126926998776,92.53920326047515,1,5,1,5,1,68.57634821130893,1,62.03720272306266,22.5,52.06765781875406,5,0,3.92
1087,2,3,6.6,46.51378868216856,87.50397357997917,0,7,1,4,1,75.29821527147885,8,54.40368397290257,28.5,41.15412028293174,1,1,5.71
1088,1,2,4.24,50.24527305977178,42.2024789682777,0,3,1,8,1,70.65389039398076,4,61.27028332776979,12.5,55.2875333698164,10,0,3.93
1089,4,8,7.55,51.13447616470287,85.90259139822939,0,5,1,5,0,92.3491813913461,2,73.71430946770941,16.5,84.37390195896727,14,1,5.97
1090,1,1,,64.3075644002116,92.35123101077092,1,7,1,10,0,60.1625075076515,6,91.84182707513642,17.0,51.599115663721356,2,1,6.23
1091,4,7,6.77,71.48245247093595,41.335021115579856,1,2,1,4,0,73.54833046992945,6,72.83100423201941,13.0,71.68338273586082,2,1,5.83
1092,2,4,6.71,94.33427219203854,82.20465817442465,1,5,1,10,0,99.38471280977167,10,93.93372298930686,26.5,94.03207437593869,1,1,8.38
1093,2,4,5.94,87.36277800771546,50.0861529883108,1,7,0,6,1,87.15970787433264,0,48.14743950042312,11.5,72.92094504393857,15,0,3.43
1094,2,3,6.58,60.72678314833081,85.67628577752163,1,4,1,7,1,90.88668925023634,5,96.37408127273031,13.0,40.922232294231605,8,1,5.91
1095,1,1,,97.2538814485853,62.28603703880394,1,5,1,4,1,94.39495052622698,2,74.99062655140558,20.0,61.8005182534443,15,1,6.91
1096,1,2,5.11,89.76401321193615,51.44753592855032,1,8,1,10,0,74.47376360315754,6,86.54857701123825,9.0,66.49783005097734,8,1,5.55
1097,1,2,3.78,88.43078621214946,79.44964355537506,1,5,0,5,0,62.63778481004947,4,99.91395515651462,8.5,60.56520104130796,4,0,4.34
1098,1,1,,51.56461043274211,58.1502376210847,1,5,1,7,1,76.4275982521707,3,91.5835358573708,24.5,72.77582653292637,13,0,2.73
1099,3,6,6.42,47.90625331582216,62.9780206638588,1,2,0,8,0,86.10825767537838,9,70.26212653216277,21.0,70.78922087641881,12,1,6.89
1100,1,1,,52.21891846739665,78.63987721782841,0,8,1,10,0,74.83166320713052,6,92.08244131884445,20.0,51.247014458523736,10,0,4.49
1101,1,1,,99.67030625323352,40.72054978505585,1,7,0,7,0,77.93250044944615,6,79.53553259197886,5.5,85.11844201183199,14,1,5.25
1102,4,7,9.32,72.45518879723792,74.41999585294059,1,5,0,10,1,93.02015935564646,7,83.80108828457583,19.5,49.66982284944052,4,1,7.36
1103,3,6,5.42,94.85252738084871,70.36032008601626,1,6,1,9,1,61.44948498919203,4,78.2376880096563,8.5,67.53792221432279,7,0,4.76
1104,4,7,9.26,90.87402839289835,89.43305602656777,0,7,1,6,1,86.69442051916226,10,85.75267550212622,28.5,95.12604401040514,0,1,8.63
1105,4,7,4.87,56.134258273688886,43.361747994934824,0,2,1,6,1,79.53652111522699,0,60.0686349350386,17.5,81.8357371856489,2,0,3.98
1106,1,2,6.32,64.51946093259016,43.155488274440714,1,3,1,8,0,71.96748139467589,3,73.50033676755183,18.5,65.93115308274064,8,0,4.71
1107,1,2,7.16,73.02954816795507,58.43761859453759,1,5,1,10,1,77.8331739827343,10,92.44456762416274,26.0,87.33522456063129,4,1,8.01
1108,3,5,5.99,72.01614409152566,48.0578178637112,1,5,1,8,0,76.07057360911807,9,67.15257584951112,7.5,82.82547374881128,8,1,5.83
1109,2,3,5.55,95.95779794436157,93.67127461299609,1,3,1,8,1,96.95635772264632,0,72.43404749104268,26.0,63.07215503669496,9,0,4.78
1110,1,2,7.09,51.39979055213707,60.60665699764059,0,7,1,7,1,79.72490185892592,6,62.145794091955395,6.0,93.73080278626861,8,1,5.62
1111,3,6,8.84,76.80956631111877,45.741172438354376,1,7,1,6,0,79.05287832069561,5,41.08812797204653,12.5,48.51757129600001,11,0,4.84
1112,1,2,6.45,61.27406926696905,55.06673720914037,1,6,0,10,0,70.1795238333595,6,78.61236631041439,23.5,61.50892729163263,11,1,6.02
1113,1,1,,94.9310037230018,91.1506381773523,1,2,1,4,1,61.852913000471254,7,73.9561414627279,12.5,81.86858027446803,10,1,8.7
1114,2,3,7.59,91.59665482533728,90.40692673743149,1,5,0,6,0,85.98956208951827,9,99.56512740959054,28.0,97.4595490179963,1,1,8.65
1115,2,3,5.72,95.84354767272383,95.94566697872892,1,2,1,7,1,61.0883272004555,5,70.47800700303475,27.5,59.35478377663887,15,1,5.24
1116,2,4,9.78,98.15980752109962,47.52273304649126,0,7,1,9,0,93.07096999372651,1,72.09686650314575,10.0,73.6745439722782,15,1,6.04
1117,1,1,,49.63346864579022,80.6042019207932,1,3,1,10,1,68.17150656326656,1,56.93571797847305,30.0,40.710384989851576,14,0,4.27
1118,3,6,8.11,90.8286895321969,80.36931809786472,1,6,1,6,1,98.22387057894372,7,81.9919817691549,26.5,87.41685591527246,2,1,7.8
1119,1,1,,81.23950071979039,97.7616076451761,1,8,1,6,0,97.71672092422756,8,94.15145495533118,25.5,86.61870013347726,0,1,8.21
1120,1,2,7.52,97.37741591078773,87.1454184399209,1,6,1,8,0,93.29391752468626,8,96.16831273562953,27.0,96.84941812827961,2,1,8.15
1121,3,5,4.28,93.46303701583207,75.62050446387411,0,7,1,7,1,94.50174725410719,0,92.18191077689747,3.5,44.438601434177215,0,0,4.35
1122,4,7,6.54,96.11811294037804,88.54862142320428,1,5,1,9,0,97.55830070279494,10,88.08543512350269,25.0,81.24229144221208,1,1,8.1
1123,3,6,6.55,46.803899640694524,66.02362375876098,1,7,1,8,1,91.05385533006637,10,82.21389862062802,2.5,66.56212229165578,12,1,6.89
1124,3,6,6.98,67.43798787981387,73.05665163043618,1,3,1,4,0,80.31711730939689,7,55.761526033960564,24.5,64.44334024609725,4,1,5.74
1125,2,3,7.68,82.11165425808856,99.82803726099223,1,4,1,7,0,99.00092951649344,10,85.05582336828981,25.5,83.23119861086674,0,1,8.07
1126,2,4,5.98,54.64820924841438,51.913144212225575,1,3,1,9,1,92.70964243254653,6,99.74351550735702,3.5,55.800651700548684,0,1,6.18
1127,1,2,4.24,71.60817513135619,72.23249076369332,1,7,1,6,0,65.07940035421278,8,90.966360119664,2.5,98.45166919752913,7,1,5.89
1128,2,3,6.2,66.38924426999466,86.31352877951527,1,2,0,6,1,76.79633165048216,10,55.37279043092387,2.5,70.79095386142525,0,1,5.13
1129,1,2,6.72,70.99926404371615,76.58172730869904,0,2,0,10,1,81.58764747671185,0,66.0039580078421,10.5,45.271184657334786,13,0,3.62
1130,1,1,,83.42478312446713,41.501506093832,0,3,1,9,1,81.17658026307163,4,73.89810419526478,12.0,42.98480934409295,12,0,3.67
1131,3,5,5.2,74.23865095270268,93.05166827370215,1,2,1,9,0,75.18139172493545,7,40.77830613515701,22.5,42.5162721832271,5,0,3.93
1132,2,4,8.54,41.043324575526036,64.31092622805767,0,7,1,5,0,81.26561006208577,6,97.55641689119025,15.0,63.341142447677825,14,1,7.17
1133,1,2,7.33,98.52454900411661,87.06308804565076,1,8,1,10,1,81.85984087623447,7,82.17542939656742,26.0,97.3123474608639,0,1,7.6
1134,1,1,,67.52372945201445,98.89248358265877,1,4,0,5,1,86.20929744811131,9,89.03436875272695,24.5,89.97499560023114,14,1,7.11
1135,2,3,6.43,51.959431537034426,43.91531134750036,1,3,1,9,1,79.9096877777552,3,98.5558132447424,2.0,62.073183787506416,1,1,5.6
1136,1,1,,91.56535545167826,92.10792047274211,1,2,1,10,1,91.50611906724443,2,82.25374692615259,10.5,86.4654150922745,12,1,8.82
1137,3,5,7.27,68.32467008080079,70.85243046863718,0,2,1,9,1,87.73550777758031,0,98.00142011428579,28.0,85.13490742095213,3,1,6.71
1138,2,3,5.88,90.14838217707016,84.3135698869477,0,7,1,5,1,64.51079175068973,2,41.18139731932371,23.5,68.97972664764964,12,0,3.38
1139,2,3,5.72,55.908940133020636,41.01360130429111,1,2,1,8,1,74.02838186682227,1,61.27290660986546,12.0,64.2632597148102,11,0,3.82
1140,2,4,3.86,68.78200975201274,91.53473956573848,1,2,1,5,1,89.4498681031912,4,68.58712029110046,8.5,50.83291726090064,7,0,4.12
1141,3,6,8.04,93.75008060140973,97.37357182456924,1,6,1,10,0,73.47544770652536,0,86.97639639158075,4.0,56.72625924551012,2,0,4.49
1142,1,2,5.75,92.77379425676688,74.8026133178859,1,8,1,8,1,82.67604132355568,3,79.27191379704364,12.0,60.32172616742384,14,0,4.78
1143,2,3,6.81,66.67633595416605,86.49099079204595,0,3,1,9,0,98.45078185626429,7,84.16054622476017,14.0,88.76307038411551,7,1,7.15
1144,2,4,7.01,84.38929806193579,72.28860580488725,0,3,1,9,1,63.196824203561775,8,48.67970864302138,26.5,73.17717819539976,6,1,5.67
1145,1,1,,45.239642353508145,95.56488080721513,1,7,1,9,0,67.6115682282236,0,90.68592734997326,16.0,52.054871614663654,11,1,5.08
1146,3,5,5.06,67.33615225009973,61.80002691497586,0,6,1,4,0,79.22437606467182,2,89.3335512824655,21.0,45.749656651798674,5,0,4.98
1147,3,6,5.7,77.7740437101263,80.43027767001861,1,6,1,8,1,89.53733802623424,5,86.13474862007088,3.5,69.79982965482021,9,1,5.48
1148,2,3,9.07,84.21375834060603,96.73877689619913,1,8,1,9,0,86.60222676236359,7,96.35899831947995,28.5,93.32633202940042,0,1,8.27
1149,3,5,4.32,57.39622561974267,51.201035554859004,1,3,1,10,1,64.69845932299293,0,52.815691232654316,27.5,89.13301677166797,14,0,3.59
1150,3,5,9.19,64.38399117126984,83.83360485384792,0,8,1,7,1,72.63103323746675,1,48.41601590544126,6.0,87.83888014925506,5,0,4.46
